transcript_id,gene_id,gene_name,gene_type,chrom,utr5_start,utr5_end,strand,utr5_length,bound
ENST00000405482.1,ENSG00000115504.10,EHBP1,protein_coding,chr2,62932786,63092039,+,383,False
ENST00000431489.1,ENSG00000115504.10,EHBP1,protein_coding,chr2,62932876,63273622,+,1596,False
ENST00000263991.5,ENSG00000115504.10,EHBP1,protein_coding,chr2,62933000,63273622,+,1472,False
ENST00000354487.3,ENSG00000115504.10,EHBP1,protein_coding,chr2,62933000,63273619,+,1469,False
ENST00000405289.1,ENSG00000115504.10,EHBP1,protein_coding,chr2,63272632,63272635,+,3,False
ENST00000422032.1,ENSG00000115504.10,EHBP1,protein_coding,chr2,63221108,63221111,+,3,False
ENST00000366671.3,ENSG00000115507.5,OTX1,protein_coding,chr2,63277191,63284971,+,1799,False
ENST00000282549.2,ENSG00000115507.5,OTX1,protein_coding,chr2,63277936,63284971,+,1799,False
ENST00000405984.4,ENSG00000115507.5,OTX1,protein_coding,chr2,63277965,63283718,+,1391,False
ENST00000409354.2,ENSG00000143951.11,WDPCP,protein_coding,chr2,63348517,63401934,-,916,False
ENST00000272321.7,ENSG00000143951.11,WDPCP,protein_coding,chr2,63348517,63815933,-,1154,False
ENST00000409199.1,ENSG00000143951.11,WDPCP,protein_coding,chr2,63348536,63705068,-,804,False
ENST00000409120.1,ENSG00000143951.11,WDPCP,protein_coding,chr2,63348948,63670364,-,3746,False
ENST00000398544.3,ENSG00000143951.11,WDPCP,protein_coding,chr2,63348965,63665141,-,302,False
ENST00000409562.3,ENSG00000143951.11,WDPCP,protein_coding,chr2,63455522,63815652,-,1690,False
ENST00000417238.1,ENSG00000143951.11,WDPCP,protein_coding,chr2,63595957,63815652,-,2745,False
ENST00000473678.1,ENSG00000143951.11,WDPCP,protein_coding,chr2,63664611,63668177,-,509,False
ENST00000418148.1,ENSG00000143951.11,WDPCP,protein_coding,chr2,63664590,63666974,-,182,False
ENST00000431065.1,ENSG00000143951.11,WDPCP,protein_coding,chr2,63815405,63815933,-,528,False
ENST00000233114.8,ENSG00000014641.13,MDH1,protein_coding,chr2,63815742,63834331,+,648,False
ENST00000409908.1,ENSG00000014641.13,MDH1,protein_coding,chr2,63816091,63834225,+,193,False
ENST00000442225.1,ENSG00000014641.13,MDH1,protein_coding,chr2,63816096,63820756,+,583,False
ENST00000409476.1,ENSG00000014641.13,MDH1,protein_coding,chr2,63816106,63834225,+,178,False
ENST00000436321.1,ENSG00000014641.13,MDH1,protein_coding,chr2,63816115,63822589,+,321,False
ENST00000454035.1,ENSG00000014641.13,MDH1,protein_coding,chr2,63816130,63820756,+,233,False
ENST00000432309.1,ENSG00000014641.13,MDH1,protein_coding,chr2,63816284,63816461,+,177,False
ENST00000539945.1,ENSG00000014641.13,MDH1,protein_coding,chr2,63816366,63834307,+,284,False
ENST00000421012.1,ENSG00000014641.13,MDH1,protein_coding,chr2,63816458,63831944,+,312,False
ENST00000544381.1,ENSG00000014641.13,MDH1,protein_coding,chr2,63816458,63834328,+,437,False
ENST00000394423.1,ENSG00000014641.13,MDH1,protein_coding,chr2,63834118,63834328,+,210,False
ENST00000394417.2,ENSG00000169764.10,UGP2,protein_coding,chr2,64068073,64118696,+,645,False
ENST00000466642.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64068085,64111244,+,867,False
ENST00000484142.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64068087,64069319,+,406,False
ENST00000482668.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64068102,64083453,+,331,False
ENST00000467648.2,ENSG00000169764.10,UGP2,protein_coding,chr2,64068102,64118585,+,566,False
ENST00000497510.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64068104,64109735,+,494,False
ENST00000480679.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64068127,64083453,+,391,False
ENST00000483108.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64068137,64109637,+,454,False
ENST00000493222.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64068143,64109740,+,720,False
ENST00000467400.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64068176,64109741,+,489,False
ENST00000487640.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64068265,64090034,+,410,False
ENST00000337130.5,ENSG00000169764.10,UGP2,protein_coding,chr2,64068843,64118696,+,814,False
ENST00000488245.2,ENSG00000169764.10,UGP2,protein_coding,chr2,64069035,64083453,+,378,False
ENST00000497883.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64069239,64069319,+,80,False
ENST00000445915.2,ENSG00000169764.10,UGP2,protein_coding,chr2,64069458,64118695,+,404,False
ENST00000496334.2,ENSG00000169764.10,UGP2,protein_coding,chr2,64069514,64111118,+,454,False
ENST00000467999.2,ENSG00000169764.10,UGP2,protein_coding,chr2,64083443,64111166,+,660,False
ENST00000475462.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64069571,64083453,+,48,False
ENST00000487042.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64069574,64112855,+,733,False
ENST00000491621.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64073207,64083453,+,115,False
ENST00000472047.1,ENSG00000169764.10,UGP2,protein_coding,chr2,64081978,64083453,+,106,False
ENST00000409558.4,ENSG00000143952.15,VPS54,protein_coding,chr2,64119279,64246206,-,1442,False
ENST00000354504.3,ENSG00000143952.15,VPS54,protein_coding,chr2,64120034,64202736,-,1122,False
ENST00000272322.4,ENSG00000143952.15,VPS54,protein_coding,chr2,64120189,64246206,-,532,False
ENST00000416400.1,ENSG00000143952.15,VPS54,protein_coding,chr2,64120205,64141035,-,1035,False
ENST00000358912.4,ENSG00000197329.7,PELI1,protein_coding,chr2,64319785,64371588,-,2496,False
ENST00000464281.1,ENSG00000119862.8,LGALSL,protein_coding,chr2,64681102,64681679,+,232,False
ENST00000238875.5,ENSG00000119862.8,LGALSL,protein_coding,chr2,64681225,64688515,+,3410,False
ENST00000462737.1,ENSG00000119862.8,LGALSL,protein_coding,chr2,64681580,64685574,+,310,False
ENST00000420552.1,ENSG00000119862.8,LGALSL,protein_coding,chr2,64681654,64685546,+,317,False
ENST00000409537.2,ENSG00000119862.8,LGALSL,protein_coding,chr2,64681675,64688515,+,2998,False
ENST00000238856.4,ENSG00000119844.10,AFTPH,protein_coding,chr2,64751464,64820139,+,1287,False
ENST00000422803.1,ENSG00000119844.10,AFTPH,protein_coding,chr2,64751464,64820131,+,1279,False
ENST00000238855.7,ENSG00000119844.10,AFTPH,protein_coding,chr2,64751464,64820131,+,1279,False
ENST00000409933.1,ENSG00000119844.10,AFTPH,protein_coding,chr2,64819166,64819169,+,3,False
ENST00000409183.1,ENSG00000119844.10,AFTPH,protein_coding,chr2,64779645,64819266,+,170,False
ENST00000313349.3,ENSG00000179833.4,SERTAD2,protein_coding,chr2,64858754,64881047,-,4607,False
ENST00000531327.1,ENSG00000115902.6,SLC1A4,protein_coding,chr2,65215623,65248528,+,515,False
ENST00000234256.3,ENSG00000115902.6,SLC1A4,protein_coding,chr2,65216534,65250999,+,2965,False
ENST00000377990.2,ENSG00000011523.9,CEP68,protein_coding,chr2,65283505,65314138,+,3576,False
ENST00000546106.1,ENSG00000011523.9,CEP68,protein_coding,chr2,65283549,65309811,+,298,False
ENST00000537589.1,ENSG00000011523.9,CEP68,protein_coding,chr2,65283585,65302385,+,2886,False
ENST00000260569.4,ENSG00000011523.9,CEP68,protein_coding,chr2,65283598,65314138,+,3483,False
ENST00000409892.1,ENSG00000138069.12,RAB1A,protein_coding,chr2,65313988,65357239,-,1831,False
ENST00000409784.3,ENSG00000138069.12,RAB1A,protein_coding,chr2,65313988,65357240,-,1832,False
ENST00000398529.3,ENSG00000138069.12,RAB1A,protein_coding,chr2,65315004,65357235,-,811,False
ENST00000409751.1,ENSG00000138069.12,RAB1A,protein_coding,chr2,65315004,65357238,-,814,False
ENST00000260638.8,ENSG00000138069.12,RAB1A,protein_coding,chr2,65315013,65315629,-,616,False
ENST00000356214.7,ENSG00000138069.12,RAB1A,protein_coding,chr2,65315430,65357238,-,388,False
ENST00000260641.5,ENSG00000138071.9,ACTR2,protein_coding,chr2,65454886,65498387,+,2679,True
ENST00000542850.1,ENSG00000138071.9,ACTR2,protein_coding,chr2,65454966,65492501,+,491,False
ENST00000377982.4,ENSG00000138071.9,ACTR2,protein_coding,chr2,65454970,65497280,+,1488,True
ENST00000356388.4,ENSG00000198369.5,SPRED2,protein_coding,chr2,65537984,65659311,-,2843,False
ENST00000443619.2,ENSG00000198369.5,SPRED2,protein_coding,chr2,65540126,65593784,-,555,False
ENST00000452315.1,ENSG00000198369.5,SPRED2,protein_coding,chr2,65604817,65604884,-,67,False
ENST00000426832.1,ENSG00000198369.5,SPRED2,protein_coding,chr2,65559337,65561340,-,189,False
ENST00000440972.1,ENSG00000198369.5,SPRED2,protein_coding,chr2,65659121,65659771,-,206,False
ENST00000427238.1,ENSG00000198369.5,SPRED2,protein_coding,chr2,65571329,65571656,-,327,False
ENST00000560281.2,ENSG00000143995.15,MEIS1,protein_coding,chr2,66662264,66795668,+,1663,False
ENST00000491706.1,ENSG00000143995.15,MEIS1,protein_coding,chr2,66662300,66670904,+,1612,False
ENST00000272369.9,ENSG00000143995.15,MEIS1,protein_coding,chr2,66662531,66801001,+,3121,False
ENST00000407092.2,ENSG00000143995.15,MEIS1,protein_coding,chr2,66662531,66799890,+,1689,False
ENST00000488550.1,ENSG00000143995.15,MEIS1,protein_coding,chr2,66662689,66799586,+,3977,False
ENST00000398506.2,ENSG00000143995.15,MEIS1,protein_coding,chr2,66664524,66799590,+,1270,False
ENST00000444274.2,ENSG00000143995.15,MEIS1,protein_coding,chr2,66664938,66798990,+,839,False
ENST00000495021.2,ENSG00000143995.15,MEIS1,protein_coding,chr2,66666452,66798968,+,938,False
ENST00000409622.1,ENSG00000143995.15,MEIS1,protein_coding,chr2,66667240,66739323,+,539,False
ENST00000466811.1,ENSG00000143995.15,MEIS1,protein_coding,chr2,66667920,66681867,+,444,False
ENST00000606455.1,ENSG00000143995.15,MEIS1,protein_coding,chr2,66794607,66795846,+,84,False
ENST00000475239.1,ENSG00000143995.15,MEIS1,protein_coding,chr2,66681917,66794632,+,392,False
ENST00000542964.1,ENSG00000143995.15,MEIS1,protein_coding,chr2,66723301,66798383,+,409,False
ENST00000272342.5,ENSG00000143971.7,ETAA1,protein_coding,chr2,67624450,67637677,+,640,False
ENST00000355848.3,ENSG00000197223.7,C1D,protein_coding,chr2,68268261,68290115,-,1810,False
ENST00000407324.1,ENSG00000197223.7,C1D,protein_coding,chr2,68269340,68290114,-,839,False
ENST00000410067.3,ENSG00000197223.7,C1D,protein_coding,chr2,68269787,68290157,-,313,False
ENST00000409302.1,ENSG00000197223.7,C1D,protein_coding,chr2,68269808,68290141,-,349,False
ENST00000295121.6,ENSG00000243667.2,WDR92,protein_coding,chr2,68356934,68384692,-,1555,False
ENST00000457114.1,ENSG00000243667.2,WDR92,protein_coding,chr2,68358891,68361835,-,248,False
ENST00000406245.2,ENSG00000243667.2,WDR92,protein_coding,chr2,68361215,68384605,-,840,False
ENST00000409164.1,ENSG00000243667.2,WDR92,protein_coding,chr2,68361221,68384614,-,653,False
ENST00000406334.3,ENSG00000273398.1,RP11-474G23.1,protein_coding,chr2,68358369,68488362,-,1313,False
ENST00000263657.2,ENSG00000115946.3,PNO1,protein_coding,chr2,68384975,68403370,+,1530,False
ENST00000430742.1,ENSG00000115946.3,PNO1,protein_coding,chr2,68385048,68389405,+,208,False
ENST00000234310.3,ENSG00000221823.6,PPP3R1,protein_coding,chr2,68405988,68479663,-,2513,False
ENST00000409752.1,ENSG00000221823.6,PPP3R1,protein_coding,chr2,68407935,68483369,-,284,False
ENST00000409377.1,ENSG00000221823.6,PPP3R1,protein_coding,chr2,68408078,68478280,-,204,False
ENST00000409559.3,ENSG00000119865.4,CNRIP1,protein_coding,chr2,68511302,68511562,-,260,False
ENST00000263655.3,ENSG00000119865.4,CNRIP1,protein_coding,chr2,68520141,68547138,-,1461,False
ENST00000409862.1,ENSG00000119865.4,CNRIP1,protein_coding,chr2,68543052,68547019,-,1337,False
ENST00000234313.7,ENSG00000115956.9,PLEK,protein_coding,chr2,68592304,68624585,+,1819,False
ENST00000377957.3,ENSG00000204923.3,FBXO48,protein_coding,chr2,68686550,68694390,-,5201,False
ENST00000303795.4,ENSG00000169621.5,APLF,protein_coding,chr2,68694692,68807294,+,2314,False
ENST00000529851.1,ENSG00000169621.5,APLF,protein_coding,chr2,68694703,68806389,+,2308,False
ENST00000445692.1,ENSG00000169621.5,APLF,protein_coding,chr2,68694734,68807294,+,3066,False
ENST00000303786.3,ENSG00000169618.4,PROKR1,protein_coding,chr2,68870720,68882708,+,423,False
ENST00000394342.2,ENSG00000169618.4,PROKR1,protein_coding,chr2,68882705,68882708,+,3,False
ENST00000463483.1,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,68906732,69043443,+,378,False
ENST00000544262.1,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,68937633,69043443,+,252,False
ENST00000295381.3,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,68961912,69053948,+,1044,False
ENST00000409202.3,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,68961966,69053965,+,1007,False
ENST00000467265.1,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,68962013,69053434,+,429,False
ENST00000488795.1,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,68962207,69043684,+,573,False
ENST00000409030.3,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,69001932,69053965,+,1022,False
ENST00000409220.1,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,69001932,69053965,+,1022,False
ENST00000473986.1,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,69002035,69045127,+,1107,False
ENST00000497079.1,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,69002071,69046874,+,469,False
ENST00000497259.1,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,69053323,69053905,+,582,False
ENST00000479844.1,ENSG00000163219.7,ARHGAP25,protein_coding,chr2,69043833,69053965,+,916,False
ENST00000295379.1,ENSG00000163217.1,BMP10,protein_coding,chr2,69092612,69098649,-,312,False
ENST00000328895.4,ENSG00000183607.5,GKN2,protein_coding,chr2,69172363,69180102,-,248,False
ENST00000481498.1,ENSG00000183607.5,GKN2,protein_coding,chr2,69172428,69180012,-,1015,False
ENST00000377938.2,ENSG00000169605.5,GKN1,protein_coding,chr2,69201704,69208106,+,217,False
ENST00000303714.4,ENSG00000169604.15,ANTXR1,protein_coding,chr2,69240309,69476459,+,4167,False
ENST00000409829.3,ENSG00000169604.15,ANTXR1,protein_coding,chr2,69240437,69373533,+,1222,False
ENST00000409349.3,ENSG00000169604.15,ANTXR1,protein_coding,chr2,69240528,69399690,+,280,False
ENST00000482235.1,ENSG00000169604.15,ANTXR1,protein_coding,chr2,69362216,69362301,+,85,False
ENST00000357308.4,ENSG00000198380.8,GFPT1,protein_coding,chr2,69546904,69614382,-,6598,False
ENST00000361060.5,ENSG00000198380.8,GFPT1,protein_coding,chr2,69546911,69614380,-,6589,False
ENST00000410022.2,ENSG00000169599.8,NFU1,protein_coding,chr2,69622881,69664760,-,705,True
ENST00000474230.1,ENSG00000169599.8,NFU1,protein_coding,chr2,69623251,69626487,-,288,False
ENST00000303698.3,ENSG00000169599.8,NFU1,protein_coding,chr2,69623251,69664607,-,344,True
ENST00000394305.1,ENSG00000169599.8,NFU1,protein_coding,chr2,69623251,69664753,-,705,True
ENST00000462320.1,ENSG00000169599.8,NFU1,protein_coding,chr2,69623254,69643336,-,219,False
ENST00000450796.2,ENSG00000169599.8,NFU1,protein_coding,chr2,69642377,69664549,-,282,True
ENST00000484177.1,ENSG00000169599.8,NFU1,protein_coding,chr2,69642377,69664557,-,380,True
ENST00000419370.1,ENSG00000169599.8,NFU1,protein_coding,chr2,69633164,69664566,-,538,True
ENST00000438184.2,ENSG00000169599.8,NFU1,protein_coding,chr2,69637934,69664527,-,542,True
ENST00000409068.1,ENSG00000115977.14,AAK1,protein_coding,chr2,69688531,69870786,-,584,False
ENST00000409085.4,ENSG00000115977.14,AAK1,protein_coding,chr2,69694918,69870849,-,8462,False
ENST00000406297.3,ENSG00000115977.14,AAK1,protein_coding,chr2,69708187,69870849,-,1910,False
ENST00000409920.1,ENSG00000196975.10,ANXA4,protein_coding,chr2,69969105,70052913,+,517,False
ENST00000394295.4,ENSG00000196975.10,ANXA4,protein_coding,chr2,69969105,70053596,+,1200,False
ENST00000536030.1,ENSG00000196975.10,ANXA4,protein_coding,chr2,69969235,70053231,+,992,False
ENST00000282570.3,ENSG00000087338.4,GMCL1,protein_coding,chr2,70056773,70108528,+,2646,False
ENST00000244227.3,ENSG00000124380.6,SNRNP27,protein_coding,chr2,70120691,70132349,+,1337,False
ENST00000409116.1,ENSG00000124380.6,SNRNP27,protein_coding,chr2,70121090,70132350,+,865,False
ENST00000450162.2,ENSG00000124380.6,SNRNP27,protein_coding,chr2,70121095,70131803,+,301,False
ENST00000487029.1,ENSG00000124380.6,SNRNP27,protein_coding,chr2,70131437,70132707,+,552,False
ENST00000435990.1,ENSG00000059728.6,MXD1,protein_coding,chr2,70124819,70143275,+,315,False
ENST00000264444.2,ENSG00000059728.6,MXD1,protein_coding,chr2,70142202,70170077,+,4924,False
ENST00000409442.2,ENSG00000059728.6,MXD1,protein_coding,chr2,70142240,70165324,+,763,False
ENST00000540449.1,ENSG00000059728.6,MXD1,protein_coding,chr2,70142319,70165449,+,179,False
ENST00000320256.4,ENSG00000244617.1,ASPRV1,protein_coding,chr2,70187225,70189397,-,1143,False
ENST00000303577.5,ENSG00000169564.5,PCBP1,protein_coding,chr2,70314584,70316332,+,680,False
ENST00000264434.2,ENSG00000115998.3,C2orf42,protein_coding,chr2,70377011,70418203,-,859,False
ENST00000420306.1,ENSG00000115998.3,C2orf42,protein_coding,chr2,70377029,70409127,-,471,False
ENST00000447804.1,ENSG00000115998.3,C2orf42,protein_coding,chr2,70409117,70418149,-,57,False
ENST00000417865.1,ENSG00000115998.3,C2orf42,protein_coding,chr2,70409117,70418136,-,99,False
ENST00000419381.1,ENSG00000115998.3,C2orf42,protein_coding,chr2,70409117,70410067,-,153,False
ENST00000457952.1,ENSG00000115998.3,C2orf42,protein_coding,chr2,70409117,70417831,-,797,False
ENST00000428010.1,ENSG00000115998.3,C2orf42,protein_coding,chr2,70409117,70418136,-,368,False
ENST00000425268.1,ENSG00000115998.3,C2orf42,protein_coding,chr2,70409117,70418032,-,401,False
ENST00000428751.1,ENSG00000115998.3,C2orf42,protein_coding,chr2,70409117,70418109,-,568,False
ENST00000417203.1,ENSG00000115998.3,C2orf42,protein_coding,chr2,70409050,70418134,-,487,False
ENST00000433529.2,ENSG00000116001.11,TIA1,protein_coding,chr2,70436575,70475773,-,3489,False
ENST00000415783.2,ENSG00000116001.11,TIA1,protein_coding,chr2,70436575,70475792,-,3508,False
ENST00000282574.4,ENSG00000116001.11,TIA1,protein_coding,chr2,70437335,70475712,-,2668,False
ENST00000445587.1,ENSG00000116001.11,TIA1,protein_coding,chr2,70439448,70475742,-,585,False
ENST00000454815.2,ENSG00000116001.11,TIA1,protein_coding,chr2,70443416,70456450,-,567,False
ENST00000416149.2,ENSG00000116001.11,TIA1,protein_coding,chr2,70443803,70475586,-,179,False
ENST00000474809.2,ENSG00000116001.11,TIA1,protein_coding,chr2,70443979,70475790,-,483,False
ENST00000477044.2,ENSG00000116001.11,TIA1,protein_coding,chr2,70451555,70475743,-,421,False
ENST00000361692.4,ENSG00000116001.11,TIA1,protein_coding,chr2,70451557,70451646,-,89,False
ENST00000422380.1,ENSG00000116005.7,PCYOX1,protein_coding,chr2,70484517,70486610,+,167,False
ENST00000505044.2,ENSG00000116005.7,PCYOX1,protein_coding,chr2,70484841,70504712,+,536,False
ENST00000414812.1,ENSG00000116005.7,PCYOX1,protein_coding,chr2,70484857,70486610,+,329,False
ENST00000433351.2,ENSG00000116005.7,PCYOX1,protein_coding,chr2,70485268,70508323,+,3830,False
ENST00000264441.5,ENSG00000116005.7,PCYOX1,protein_coding,chr2,70485280,70506235,+,2080,False
ENST00000451279.1,ENSG00000116005.7,PCYOX1,protein_coding,chr2,70485550,70486610,+,185,False
ENST00000545138.1,ENSG00000116005.7,PCYOX1,protein_coding,chr2,70485550,70504925,+,592,False
ENST00000272348.2,ENSG00000143977.9,SNRPG,protein_coding,chr2,70508493,70520903,-,397,False
ENST00000482975.2,ENSG00000143977.9,SNRPG,protein_coding,chr2,70508635,70520570,-,901,False
ENST00000438261.1,ENSG00000143977.9,SNRPG,protein_coding,chr2,70508636,70520580,-,323,False
ENST00000449935.2,ENSG00000143977.9,SNRPG,protein_coding,chr2,70508638,70519908,-,236,False
ENST00000413456.2,ENSG00000143977.9,SNRPG,protein_coding,chr2,70508638,70520356,-,194,False
ENST00000454893.1,ENSG00000143977.9,SNRPG,protein_coding,chr2,70508638,70520843,-,239,False
ENST00000037869.3,ENSG00000035141.3,FAM136A,protein_coding,chr2,70523106,70529222,-,1396,False
ENST00000450256.1,ENSG00000035141.3,FAM136A,protein_coding,chr2,70524142,70529188,-,621,False
ENST00000430566.1,ENSG00000035141.3,FAM136A,protein_coding,chr2,70524307,70529177,-,150,False
ENST00000438759.1,ENSG00000035141.3,FAM136A,protein_coding,chr2,70529098,70529126,-,28,False
ENST00000295400.6,ENSG00000163235.11,TGFA,protein_coding,chr2,70674411,70781147,-,3830,False
ENST00000419940.1,ENSG00000163235.11,TGFA,protein_coding,chr2,70676450,70676739,-,289,False
